type,value,context,score,reason
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3571604622,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3525585038,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3521929871,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3498988687,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3477490831,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3476710031,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3472388750,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3464121999,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3441185934,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3353682572,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3340784782,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3311291534,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\Safeguard,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\RolloutType,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\RolloutState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\ImpressionTime,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\FlightId,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\EnabledStateOptions,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\EnabledState,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374\,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3304607374,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3294248078\VariantPayloadKind,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3294248078\VariantPayload,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3294248078\Variant,registry,0,low_signal
regkey,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\FeatureManagement\Overrides\9\3294248078\Safeguard,registry,0,low_signal
